"timeMillisSpent","constraintPackage","constraintName","constraintMatchCount","scoreTotal"
48353,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48353,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-557soft"
48353,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48353,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48353,"org.acme.schooltimetabling.domain","Room stability violated","277","0hard/-277soft"
48353,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48353,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48353,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48353,"org.acme.schooltimetabling.domain","Room capacity exceeded","31","0hard/-558soft"
48353,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48353,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48353,"org.acme.schooltimetabling.domain","Room stability violated","274","0hard/-274soft"
48353,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48353,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48422,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48422,"org.acme.schooltimetabling.domain","Room capacity exceeded","29","0hard/-542soft"
48422,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48422,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48422,"org.acme.schooltimetabling.domain","Room stability violated","289","0hard/-289soft"
48422,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48422,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48423,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48423,"org.acme.schooltimetabling.domain","Room capacity exceeded","29","0hard/-542soft"
48423,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48423,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48423,"org.acme.schooltimetabling.domain","Room stability violated","286","0hard/-286soft"
48423,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48423,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48424,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48424,"org.acme.schooltimetabling.domain","Room capacity exceeded","29","0hard/-542soft"
48424,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48424,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48424,"org.acme.schooltimetabling.domain","Room stability violated","284","0hard/-284soft"
48424,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48424,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-524soft"
48435,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","Room stability violated","286","0hard/-286soft"
48435,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-524soft"
48435,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","Room stability violated","285","0hard/-285soft"
48435,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-524soft"
48435,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","Room stability violated","284","0hard/-284soft"
48435,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48435,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48436,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48436,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-524soft"
48436,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48436,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48436,"org.acme.schooltimetabling.domain","Room stability violated","283","0hard/-283soft"
48436,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48436,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48437,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48437,"org.acme.schooltimetabling.domain","Room capacity exceeded","29","0hard/-489soft"
48437,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48437,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48437,"org.acme.schooltimetabling.domain","Room stability violated","285","0hard/-285soft"
48437,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48437,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48500,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48500,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-479soft"
48500,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48500,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48500,"org.acme.schooltimetabling.domain","Room stability violated","273","0hard/-273soft"
48500,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48500,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48501,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48501,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-479soft"
48501,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48501,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48501,"org.acme.schooltimetabling.domain","Room stability violated","272","0hard/-272soft"
48501,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48501,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48502,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48502,"org.acme.schooltimetabling.domain","Room capacity exceeded","24","0hard/-477soft"
48502,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48502,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48502,"org.acme.schooltimetabling.domain","Room stability violated","272","0hard/-272soft"
48502,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48502,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48503,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48503,"org.acme.schooltimetabling.domain","Room capacity exceeded","24","0hard/-477soft"
48503,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48503,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48503,"org.acme.schooltimetabling.domain","Room stability violated","271","0hard/-271soft"
48503,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48503,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48503,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48503,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-452soft"
48503,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48503,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48503,"org.acme.schooltimetabling.domain","Room stability violated","270","0hard/-270soft"
48503,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48503,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48509,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48509,"org.acme.schooltimetabling.domain","Room capacity exceeded","22","0hard/-445soft"
48509,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48509,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48509,"org.acme.schooltimetabling.domain","Room stability violated","266","0hard/-266soft"
48509,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48509,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48512,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48512,"org.acme.schooltimetabling.domain","Room capacity exceeded","22","0hard/-445soft"
48512,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48512,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48512,"org.acme.schooltimetabling.domain","Room stability violated","265","0hard/-265soft"
48512,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48512,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48512,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48512,"org.acme.schooltimetabling.domain","Room capacity exceeded","22","0hard/-445soft"
48512,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48512,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48512,"org.acme.schooltimetabling.domain","Room stability violated","263","0hard/-263soft"
48512,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48512,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48514,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48514,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-446soft"
48514,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48514,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48514,"org.acme.schooltimetabling.domain","Room stability violated","261","0hard/-261soft"
48514,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48514,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48514,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48514,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-446soft"
48514,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48514,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48514,"org.acme.schooltimetabling.domain","Room stability violated","259","0hard/-259soft"
48514,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48514,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48515,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48515,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-446soft"
48515,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48515,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48515,"org.acme.schooltimetabling.domain","Room stability violated","257","0hard/-257soft"
48515,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48515,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48515,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48515,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-446soft"
48515,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48515,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48515,"org.acme.schooltimetabling.domain","Room stability violated","256","0hard/-256soft"
48515,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48515,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48516,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48516,"org.acme.schooltimetabling.domain","Room capacity exceeded","23","0hard/-446soft"
48516,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48516,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48516,"org.acme.schooltimetabling.domain","Room stability violated","255","0hard/-255soft"
48516,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48516,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48518,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48518,"org.acme.schooltimetabling.domain","Room capacity exceeded","22","0hard/-441soft"
48518,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48518,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48518,"org.acme.schooltimetabling.domain","Room stability violated","254","0hard/-254soft"
48518,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48518,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48518,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48518,"org.acme.schooltimetabling.domain","Room capacity exceeded","22","0hard/-441soft"
48518,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48518,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48518,"org.acme.schooltimetabling.domain","Room stability violated","253","0hard/-253soft"
48518,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48518,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48520,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48520,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-416soft"
48520,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48520,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48520,"org.acme.schooltimetabling.domain","Room stability violated","255","0hard/-255soft"
48520,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48520,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48523,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48523,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-416soft"
48523,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48523,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48523,"org.acme.schooltimetabling.domain","Room stability violated","253","0hard/-253soft"
48523,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48523,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
49902,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
49902,"org.acme.schooltimetabling.domain","Room capacity exceeded","21","0hard/-359soft"
49902,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
49902,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
49902,"org.acme.schooltimetabling.domain","Room stability violated","255","0hard/-255soft"
49902,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
49902,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
49903,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
49903,"org.acme.schooltimetabling.domain","Room capacity exceeded","20","0hard/-358soft"
49903,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
49903,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
49903,"org.acme.schooltimetabling.domain","Room stability violated","253","0hard/-253soft"
49903,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
49903,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
49908,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
49908,"org.acme.schooltimetabling.domain","Room capacity exceeded","19","0hard/-333soft"
49908,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
49908,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
49908,"org.acme.schooltimetabling.domain","Room stability violated","253","0hard/-253soft"
49908,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
49908,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
50073,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
50073,"org.acme.schooltimetabling.domain","Room capacity exceeded","17","0hard/-301soft"
50073,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
50073,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
50073,"org.acme.schooltimetabling.domain","Room stability violated","260","0hard/-260soft"
50073,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
50073,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
50074,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
50074,"org.acme.schooltimetabling.domain","Room capacity exceeded","17","0hard/-301soft"
50074,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
50074,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
50074,"org.acme.schooltimetabling.domain","Room stability violated","259","0hard/-259soft"
50074,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
50074,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
50077,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
50077,"org.acme.schooltimetabling.domain","Room capacity exceeded","17","0hard/-301soft"
50077,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
50077,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
50077,"org.acme.schooltimetabling.domain","Room stability violated","258","0hard/-258soft"
50077,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
50077,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
50990,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
50990,"org.acme.schooltimetabling.domain","Room capacity exceeded","20","0hard/-289soft"
50990,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
50990,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
50990,"org.acme.schooltimetabling.domain","Room stability violated","251","0hard/-251soft"
50990,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
50990,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
50991,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
50991,"org.acme.schooltimetabling.domain","Room capacity exceeded","20","0hard/-289soft"
50991,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
50991,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
50991,"org.acme.schooltimetabling.domain","Room stability violated","250","0hard/-250soft"
50991,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
50991,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
50993,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
50993,"org.acme.schooltimetabling.domain","Room capacity exceeded","19","0hard/-288soft"
50993,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
50993,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
50993,"org.acme.schooltimetabling.domain","Room stability violated","249","0hard/-249soft"
50993,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
50993,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
50994,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
50994,"org.acme.schooltimetabling.domain","Room capacity exceeded","20","0hard/-283soft"
50994,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
50994,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
50994,"org.acme.schooltimetabling.domain","Room stability violated","250","0hard/-250soft"
50994,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
50994,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
51006,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
51006,"org.acme.schooltimetabling.domain","Room capacity exceeded","20","0hard/-233soft"
51006,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
51006,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
51006,"org.acme.schooltimetabling.domain","Room stability violated","245","0hard/-245soft"
51006,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
51006,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
51006,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
51006,"org.acme.schooltimetabling.domain","Room capacity exceeded","20","0hard/-233soft"
51006,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
51006,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
51006,"org.acme.schooltimetabling.domain","Room stability violated","244","0hard/-244soft"
51006,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
51006,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
51007,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
51007,"org.acme.schooltimetabling.domain","Room capacity exceeded","20","0hard/-233soft"
51007,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
51007,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
51007,"org.acme.schooltimetabling.domain","Room stability violated","243","0hard/-243soft"
51007,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
51007,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
51008,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
51008,"org.acme.schooltimetabling.domain","Room capacity exceeded","19","0hard/-198soft"
51008,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
51008,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
51008,"org.acme.schooltimetabling.domain","Room stability violated","244","0hard/-244soft"
51008,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
51008,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
51008,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
51008,"org.acme.schooltimetabling.domain","Room capacity exceeded","18","0hard/-181soft"
51008,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
51008,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
51008,"org.acme.schooltimetabling.domain","Room stability violated","241","0hard/-241soft"
51008,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
51008,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
51009,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
51009,"org.acme.schooltimetabling.domain","Room capacity exceeded","17","0hard/-180soft"
51009,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
51009,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
51009,"org.acme.schooltimetabling.domain","Room stability violated","240","0hard/-240soft"
51009,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
51009,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
51011,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
51011,"org.acme.schooltimetabling.domain","Room capacity exceeded","16","0hard/-175soft"
51011,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
51011,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
51011,"org.acme.schooltimetabling.domain","Room stability violated","244","0hard/-244soft"
51011,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
51011,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
51306,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
51306,"org.acme.schooltimetabling.domain","Room capacity exceeded","17","0hard/-157soft"
51306,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
51306,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
51306,"org.acme.schooltimetabling.domain","Room stability violated","241","0hard/-241soft"
51306,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
51306,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
51309,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
51309,"org.acme.schooltimetabling.domain","Room capacity exceeded","16","0hard/-156soft"
51309,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
51309,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
51309,"org.acme.schooltimetabling.domain","Room stability violated","241","0hard/-241soft"
51309,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
51309,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
51310,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
51310,"org.acme.schooltimetabling.domain","Room capacity exceeded","16","0hard/-156soft"
51310,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
51310,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
51310,"org.acme.schooltimetabling.domain","Room stability violated","240","0hard/-240soft"
51310,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
51310,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
51314,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
51314,"org.acme.schooltimetabling.domain","Room capacity exceeded","16","0hard/-156soft"
51314,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
51314,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
51314,"org.acme.schooltimetabling.domain","Room stability violated","239","0hard/-239soft"
51314,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
51314,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
51314,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
51314,"org.acme.schooltimetabling.domain","Room capacity exceeded","16","0hard/-156soft"
51314,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
